,Ano,Sexo,Qde Benefícios Concedidos,Grupo CID,Grupo/Principais Espécies,CID-Índice,CID-Descrição
83520,2016,M,34,Doenças do aparelho respiratório,Auxílio Doença,J41,Bronquite Cronica Simples e a Mucopurulen
83521,2016,M,61,Doenças do aparelho respiratório,Auxílio Doença,J42,Bronquite Cronica Ne
83522,2016,M,317,Doenças do aparelho respiratório,Auxílio Doença,J43,Enfisema
83523,2016,M,1443,Doenças do aparelho respiratório,Auxílio Doença,J44,Outr Doenc Pulmonares Obstrutivas Cronica
83524,2016,M,678,Doenças do aparelho respiratório,Auxílio Doença,J45,Asma
83525,2016,M,12,Doenças do aparelho respiratório,Auxílio Doença,J46,Estado de Mal Asmatico
83526,2016,M,118,Doenças do aparelho respiratório,Auxílio Doença,J47,Bronquectasia
83527,2016,M,1,Doenças do aparelho respiratório,Auxílio Doença,J60,Pneumoconiose dos Mineiros de Carvao
83528,2016,M,1,Doenças do aparelho respiratório,Auxílio Doença,J61,Pneumoconiose Dev Amianto Outr Fibr Miner
83529,2016,M,28,Doenças do aparelho respiratório,Auxílio Doença,J62,Pneumoconiose Dev Poeira Que Cont Silica
83530,2016,M,5,Doenças do aparelho respiratório,Auxílio Doença,J63,Pneumoconiose Dev Outr Poeiras Inorganica
83531,2016,M,19,Doenças do aparelho respiratório,Auxílio Doença,J64,Pneumoconiose Ne
83532,2016,M,4,Doenças do aparelho respiratório,Auxílio Doença,J66,Doenc das Vias Aereas Dev Poeiras Org Esp
83533,2016,M,20,Doenças do aparelho respiratório,Auxílio Doença,J67,Pneumonite Hipersensibilid Dev Poeiras Or
83534,2016,M,8,Doenças do aparelho respiratório,Auxílio Doença,J68,Afecc Resp Dev Inal Prod Quim Gas Fumac V
83535,2016,M,9,Doenças do aparelho respiratório,Auxílio Doença,J69,Pneumonite Dev Solidos e Liquidos
83536,2016,M,10,Doenças do aparelho respiratório,Auxílio Doença,J70,Afeccoes Respirat Dev Outr Agentes Extern
83537,2016,M,19,Doenças do aparelho respiratório,Auxílio Doença,J80,Sindr do Desconforto Respirat do Adulto
83538,2016,M,46,Doenças do aparelho respiratório,Auxílio Doença,J81,Edema Pulmonar Ne de Outr Form
83539,2016,M,6,Doenças do aparelho respiratório,Auxílio Doença,J82,Eosinofilia Pulmonar Ncop
83540,2016,M,214,Doenças do aparelho respiratório,Auxílio Doença,J84,Outr Doenc Pulmonares Intersticiais
83541,2016,M,136,Doenças do aparelho respiratório,Auxílio Doença,J85,Abscesso do Pulmao e do Mediastino
83542,2016,M,100,Doenças do aparelho respiratório,Auxílio Doença,J86,Piotorax
83543,2016,M,374,Doenças do aparelho respiratório,Auxílio Doença,J90,Derrame Pleural Ncop
83544,2016,M,122,Doenças do aparelho respiratório,Auxílio Doença,J91,Derrame Pleural em Afeccoes Cop
83545,2016,M,6,Doenças do aparelho respiratório,Auxílio Doença,J92,Placas Pleurais
83546,2016,M,511,Doenças do aparelho respiratório,Auxílio Doença,J93,Pneumotorax
83547,2016,M,173,Doenças do aparelho respiratório,Auxílio Doença,J94,Outr Afeccoes Pleurais
83548,2016,M,36,Doenças do aparelho respiratório,Auxílio Doença,J95,Afeccoes Respirat Pos-Proced Ncop
83549,2016,M,133,Doenças do aparelho respiratório,Auxílio Doença,J96,Insuf Respirat Ncop
83550,2016,M,113,Doenças do aparelho respiratório,Auxílio Doença,J98,Outr Transt Respirat
83551,2016,M,19,Doenças do aparelho respiratório,Auxílio Doença,J99,Transt Respirat em Doenc Cop
84934,2016,M,1,Doenças do aparelho respiratório,Auxílio Doença,J00,Nasofaringite Aguda
84935,2016,M,6,Doenças do aparelho respiratório,Auxílio Doença,J01,Sinusite Aguda
84936,2016,M,2,Doenças do aparelho respiratório,Auxílio Doença,J03,Amigdalite Aguda
84937,2016,M,4,Doenças do aparelho respiratório,Auxílio Doença,J10,Influenza Dev Virus Influenza Identificad
84938,2016,M,5,Doenças do aparelho respiratório,Auxílio Doença,J11,Influenza Dev Virus nao Identificado
84939,2016,M,7,Doenças do aparelho respiratório,Auxílio Doença,J12,Pneumonia Viral Ncop
84940,2016,M,3,Doenças do aparelho respiratório,Auxílio Doença,J13,Pneumonia Dev Streptococcus Pneumoniae
84941,2016,M,70,Doenças do aparelho respiratório,Auxílio Doença,J15,Pneumonia Bacter Ncop
84942,2016,M,1,Doenças do aparelho respiratório,Auxílio Doença,J16,Pneumonia Dev Out Microorg Infecc Espec N
84943,2016,M,3,Doenças do aparelho respiratório,Auxílio Doença,J17,Pneumonia em Doenc Cop
84944,2016,M,53,Doenças do aparelho respiratório,Auxílio Doença,J18,Pneumonia p/Microorg Ne
84945,2016,M,4,Doenças do aparelho respiratório,Auxílio Doença,J20,Bronquite Aguda
84946,2016,M,3,Doenças do aparelho respiratório,Auxílio Doença,J22,Infecc Agudas Ne das Vias Aereas Infer
84947,2016,M,4,Doenças do aparelho respiratório,Auxílio Doença,J30,Rinite Alergica e Vasomotora
84948,2016,M,2,Doenças do aparelho respiratório,Auxílio Doença,J31,Rinite Nasofaringite e Faringite Cronicas
84949,2016,M,35,Doenças do aparelho respiratório,Auxílio Doença,J32,Sinusite Cronica
84950,2016,M,18,Doenças do aparelho respiratório,Auxílio Doença,J33,Polipo Nasal
84951,2016,M,124,Doenças do aparelho respiratório,Auxílio Doença,J34,Outr Transt do Nariz e dos Seios Paranasa
84952,2016,M,27,Doenças do aparelho respiratório,Auxílio Doença,J35,Doenc Cronicas das Amigdalas e das Adenoi
84953,2016,M,1,Doenças do aparelho respiratório,Auxílio Doença,J36,Abscesso Periamigdaliano
84954,2016,M,6,Doenças do aparelho respiratório,Auxílio Doença,J37,Laringite e Laringotraqueite Cronicas
84955,2016,M,15,Doenças do aparelho respiratório,Auxílio Doença,J38,Doenc das Cordas Vocais e da Laringe Ncop
84956,2016,M,4,Doenças do aparelho respiratório,Auxílio Doença,J40,Bronquite Ne Como Aguda ou Cronica
84957,2016,M,4,Doenças do aparelho respiratório,Auxílio Doença,J41,Bronquite Cronica Simples e a Mucopurulen
84958,2016,M,9,Doenças do aparelho respiratório,Auxílio Doença,J42,Bronquite Cronica Ne
84959,2016,M,46,Doenças do aparelho respiratório,Auxílio Doença,J43,Enfisema
84960,2016,M,215,Doenças do aparelho respiratório,Auxílio Doença,J44,Outr Doenc Pulmonares Obstrutivas Cronica
84961,2016,M,104,Doenças do aparelho respiratório,Auxílio Doença,J45,Asma
84962,2016,M,1,Doenças do aparelho respiratório,Auxílio Doença,J46,Estado de Mal Asmatico
84963,2016,M,29,Doenças do aparelho respiratório,Auxílio Doença,J47,Bronquectasia
84964,2016,M,8,Doenças do aparelho respiratório,Auxílio Doença,J62,Pneumoconiose Dev Poeira Que Cont Silica
84965,2016,M,1,Doenças do aparelho respiratório,Auxílio Doença,J63,Pneumoconiose Dev Outr Poeiras Inorganica
84966,2016,M,5,Doenças do aparelho respiratório,Auxílio Doença,J64,Pneumoconiose Ne
84967,2016,M,4,Doenças do aparelho respiratório,Auxílio Doença,J65,Pneumoconiose Assoc c/Tuberc
84968,2016,M,1,Doenças do aparelho respiratório,Auxílio Doença,J66,Doenc das Vias Aereas Dev Poeiras Org Esp
84969,2016,M,2,Doenças do aparelho respiratório,Auxílio Doença,J67,Pneumonite Hipersensibilid Dev Poeiras Or
84970,2016,M,1,Doenças do aparelho respiratório,Auxílio Doença,J68,Afecc Resp Dev Inal Prod Quim Gas Fumac V
84971,2016,M,1,Doenças do aparelho respiratório,Auxílio Doença,J70,Afeccoes Respirat Dev Outr Agentes Extern
84972,2016,M,1,Doenças do aparelho respiratório,Auxílio Doença,J82,Eosinofilia Pulmonar Ncop
84973,2016,M,28,Doenças do aparelho respiratório,Auxílio Doença,J84,Outr Doenc Pulmonares Intersticiais
84974,2016,M,15,Doenças do aparelho respiratório,Auxílio Doença,J85,Abscesso do Pulmao e do Mediastino
84975,2016,M,15,Doenças do aparelho respiratório,Auxílio Doença,J86,Piotorax
84976,2016,M,21,Doenças do aparelho respiratório,Auxílio Doença,J90,Derrame Pleural Ncop
84977,2016,M,8,Doenças do aparelho respiratório,Auxílio Doença,J91,Derrame Pleural em Afeccoes Cop
84978,2016,M,31,Doenças do aparelho respiratório,Auxílio Doença,J93,Pneumotorax
84979,2016,M,27,Doenças do aparelho respiratório,Auxílio Doença,J94,Outr Afeccoes Pleurais
84980,2016,M,3,Doenças do aparelho respiratório,Auxílio Doença,J95,Afeccoes Respirat Pos-Proced Ncop
84981,2016,M,18,Doenças do aparelho respiratório,Auxílio Doença,J96,Insuf Respirat Ncop
84982,2016,M,10,Doenças do aparelho respiratório,Auxílio Doença,J98,Outr Transt Respirat
84983,2016,M,2,Doenças do aparelho respiratório,Auxílio Doença,J99,Transt Respirat em Doenc Cop
86247,2016,F,24,Doenças do aparelho respiratório,Auxílio Doença,J00,Nasofaringite Aguda
86248,2016,F,207,Doenças do aparelho respiratório,Auxílio Doença,J01,Sinusite Aguda
86249,2016,F,29,Doenças do aparelho respiratório,Auxílio Doença,J02,Faringite Aguda
86250,2016,F,86,Doenças do aparelho respiratório,Auxílio Doença,J03,Amigdalite Aguda
86251,2016,F,64,Doenças do aparelho respiratório,Auxílio Doença,J04,Laringite e Traqueite Agudas
86252,2016,F,7,Doenças do aparelho respiratório,Auxílio Doença,J05,Laringite Obstrutiva Aguda e Epiglotite
86253,2016,F,128,Doenças do aparelho respiratório,Auxílio Doença,J06,Infecc Agudas Vias Aereas Super Loc Mult
86254,2016,F,11,Doenças do aparelho respiratório,Auxílio Doença,J09,Influenza [Gripe] Devida a Vírus Identifi
86255,2016,F,32,Doenças do aparelho respiratório,Auxílio Doença,J10,Influenza Dev Virus Influenza Identificad
86256,2016,F,171,Doenças do aparelho respiratório,Auxílio Doença,J11,Influenza Dev Virus nao Identificado
86257,2016,F,56,Doenças do aparelho respiratório,Auxílio Doença,J12,Pneumonia Viral Ncop
86258,2016,F,20,Doenças do aparelho respiratório,Auxílio Doença,J13,Pneumonia Dev Streptococcus Pneumoniae
86259,2016,F,5,Doenças do aparelho respiratório,Auxílio Doença,J14,Pneumonia Dev Haemophilus Infuenzae
86260,2016,F,1104,Doenças do aparelho respiratório,Auxílio Doença,J15,Pneumonia Bacter Ncop
86261,2016,F,47,Doenças do aparelho respiratório,Auxílio Doença,J16,Pneumonia Dev Out Microorg Infecc Espec N
86262,2016,F,44,Doenças do aparelho respiratório,Auxílio Doença,J17,Pneumonia em Doenc Cop
86263,2016,F,1085,Doenças do aparelho respiratório,Auxílio Doença,J18,Pneumonia p/Microorg Ne
86264,2016,F,114,Doenças do aparelho respiratório,Auxílio Doença,J20,Bronquite Aguda
86265,2016,F,17,Doenças do aparelho respiratório,Auxílio Doença,J21,Bronquiolite Aguda
86266,2016,F,40,Doenças do aparelho respiratório,Auxílio Doença,J22,Infecc Agudas Ne das Vias Aereas Infer
86267,2016,F,89,Doenças do aparelho respiratório,Auxílio Doença,J30,Rinite Alergica e Vasomotora
86268,2016,F,43,Doenças do aparelho respiratório,Auxílio Doença,J31,Rinite Nasofaringite e Faringite Cronicas
86269,2016,F,283,Doenças do aparelho respiratório,Auxílio Doença,J32,Sinusite Cronica
86270,2016,F,59,Doenças do aparelho respiratório,Auxílio Doença,J33,Polipo Nasal
86271,2016,F,852,Doenças do aparelho respiratório,Auxílio Doença,J34,Outr Transt do Nariz e dos Seios Paranasa
86272,2016,F,315,Doenças do aparelho respiratório,Auxílio Doença,J35,Doenc Cronicas das Amigdalas e das Adenoi
86273,2016,F,26,Doenças do aparelho respiratório,Auxílio Doença,J36,Abscesso Periamigdaliano
86274,2016,F,124,Doenças do aparelho respiratório,Auxílio Doença,J37,Laringite e Laringotraqueite Cronicas
86275,2016,F,636,Doenças do aparelho respiratório,Auxílio Doença,J38,Doenc das Cordas Vocais e da Laringe Ncop
86276,2016,F,41,Doenças do aparelho respiratório,Auxílio Doença,J39,Outr Doenc das Vias Aereas Super
86277,2016,F,56,Doenças do aparelho respiratório,Auxílio Doença,J40,Bronquite Ne Como Aguda ou Cronica
86278,2016,F,41,Doenças do aparelho respiratório,Auxílio Doença,J41,Bronquite Cronica Simples e a Mucopurulen
86279,2016,F,73,Doenças do aparelho respiratório,Auxílio Doença,J42,Bronquite Cronica Ne
86280,2016,F,187,Doenças do aparelho respiratório,Auxílio Doença,J43,Enfisema
86281,2016,F,1051,Doenças do aparelho respiratório,Auxílio Doença,J44,Outr Doenc Pulmonares Obstrutivas Cronica
86282,2016,F,1556,Doenças do aparelho respiratório,Auxílio Doença,J45,Asma
86283,2016,F,14,Doenças do aparelho respiratório,Auxílio Doença,J46,Estado de Mal Asmatico
86284,2016,F,131,Doenças do aparelho respiratório,Auxílio Doença,J47,Bronquectasia
86285,2016,F,1,Doenças do aparelho respiratório,Auxílio Doença,J61,Pneumoconiose Dev Amianto Outr Fibr Miner
86286,2016,F,3,Doenças do aparelho respiratório,Auxílio Doença,J63,Pneumoconiose Dev Outr Poeiras Inorganica
86287,2016,F,2,Doenças do aparelho respiratório,Auxílio Doença,J64,Pneumoconiose Ne
86288,2016,F,1,Doenças do aparelho respiratório,Auxílio Doença,J65,Pneumoconiose Assoc c/Tuberc
86289,2016,F,5,Doenças do aparelho respiratório,Auxílio Doença,J66,Doenc das Vias Aereas Dev Poeiras Org Esp
86290,2016,F,10,Doenças do aparelho respiratório,Auxílio Doença,J67,Pneumonite Hipersensibilid Dev Poeiras Or
86291,2016,F,9,Doenças do aparelho respiratório,Auxílio Doença,J68,Afecc Resp Dev Inal Prod Quim Gas Fumac V
86292,2016,F,3,Doenças do aparelho respiratório,Auxílio Doença,J69,Pneumonite Dev Solidos e Liquidos
86293,2016,F,10,Doenças do aparelho respiratório,Auxílio Doença,J70,Afeccoes Respirat Dev Outr Agentes Extern
86294,2016,F,11,Doenças do aparelho respiratório,Auxílio Doença,J80,Sindr do Desconforto Respirat do Adulto
86295,2016,F,28,Doenças do aparelho respiratório,Auxílio Doença,J81,Edema Pulmonar Ne de Outr Form
86296,2016,F,2,Doenças do aparelho respiratório,Auxílio Doença,J82,Eosinofilia Pulmonar Ncop
86297,2016,F,165,Doenças do aparelho respiratório,Auxílio Doença,J84,Outr Doenc Pulmonares Intersticiais
86298,2016,F,33,Doenças do aparelho respiratório,Auxílio Doença,J85,Abscesso do Pulmao e do Mediastino
86299,2016,F,18,Doenças do aparelho respiratório,Auxílio Doença,J86,Piotorax
86300,2016,F,193,Doenças do aparelho respiratório,Auxílio Doença,J90,Derrame Pleural Ncop
86301,2016,F,82,Doenças do aparelho respiratório,Auxílio Doença,J91,Derrame Pleural em Afeccoes Cop
86302,2016,F,3,Doenças do aparelho respiratório,Auxílio Doença,J92,Placas Pleurais
86303,2016,F,188,Doenças do aparelho respiratório,Auxílio Doença,J93,Pneumotorax
86304,2016,F,34,Doenças do aparelho respiratório,Auxílio Doença,J94,Outr Afeccoes Pleurais
86305,2016,F,19,Doenças do aparelho respiratório,Auxílio Doença,J95,Afeccoes Respirat Pos-Proced Ncop
86306,2016,F,103,Doenças do aparelho respiratório,Auxílio Doença,J96,Insuf Respirat Ncop
86307,2016,F,97,Doenças do aparelho respiratório,Auxílio Doença,J98,Outr Transt Respirat
86308,2016,F,16,Doenças do aparelho respiratório,Auxílio Doença,J99,Transt Respirat em Doenc Cop
87742,2016,F,2,Doenças do aparelho respiratório,Auxílio Doença,J01,Sinusite Aguda
87743,2016,F,5,Doenças do aparelho respiratório,Auxílio Doença,J03,Amigdalite Aguda
87744,2016,F,5,Doenças do aparelho respiratório,Auxílio Doença,J06,Infecc Agudas Vias Aereas Super Loc Mult
87745,2016,F,2,Doenças do aparelho respiratório,Auxílio Doença,J11,Influenza Dev Virus nao Identificado
87746,2016,F,2,Doenças do aparelho respiratório,Auxílio Doença,J12,Pneumonia Viral Ncop
87747,2016,F,1,Doenças do aparelho respiratório,Auxílio Doença,J13,Pneumonia Dev Streptococcus Pneumoniae
87748,2016,F,44,Doenças do aparelho respiratório,Auxílio Doença,J15,Pneumonia Bacter Ncop
87749,2016,F,3,Doenças do aparelho respiratório,Auxílio Doença,J16,Pneumonia Dev Out Microorg Infecc Espec N
87750,2016,F,22,Doenças do aparelho respiratório,Auxílio Doença,J18,Pneumonia p/Microorg Ne
87751,2016,F,4,Doenças do aparelho respiratório,Auxílio Doença,J20,Bronquite Aguda
87752,2016,F,1,Doenças do aparelho respiratório,Auxílio Doença,J22,Infecc Agudas Ne das Vias Aereas Infer
87753,2016,F,5,Doenças do aparelho respiratório,Auxílio Doença,J30,Rinite Alergica e Vasomotora
87754,2016,F,6,Doenças do aparelho respiratório,Auxílio Doença,J31,Rinite Nasofaringite e Faringite Cronicas
87755,2016,F,18,Doenças do aparelho respiratório,Auxílio Doença,J32,Sinusite Cronica
87756,2016,F,16,Doenças do aparelho respiratório,Auxílio Doença,J33,Polipo Nasal
87757,2016,F,78,Doenças do aparelho respiratório,Auxílio Doença,J34,Outr Transt do Nariz e dos Seios Paranasa
87758,2016,F,56,Doenças do aparelho respiratório,Auxílio Doença,J35,Doenc Cronicas das Amigdalas e das Adenoi
87759,2016,F,1,Doenças do aparelho respiratório,Auxílio Doença,J36,Abscesso Periamigdaliano
87760,2016,F,1,Doenças do aparelho respiratório,Auxílio Doença,J37,Laringite e Laringotraqueite Cronicas
87761,2016,F,23,Doenças do aparelho respiratório,Auxílio Doença,J38,Doenc das Cordas Vocais e da Laringe Ncop
87762,2016,F,3,Doenças do aparelho respiratório,Auxílio Doença,J39,Outr Doenc das Vias Aereas Super
87763,2016,F,2,Doenças do aparelho respiratório,Auxílio Doença,J40,Bronquite Ne Como Aguda ou Cronica
87764,2016,F,1,Doenças do aparelho respiratório,Auxílio Doença,J41,Bronquite Cronica Simples e a Mucopurulen
87765,2016,F,5,Doenças do aparelho respiratório,Auxílio Doença,J42,Bronquite Cronica Ne
87766,2016,F,16,Doenças do aparelho respiratório,Auxílio Doença,J43,Enfisema
87767,2016,F,103,Doenças do aparelho respiratório,Auxílio Doença,J44,Outr Doenc Pulmonares Obstrutivas Cronica
87768,2016,F,169,Doenças do aparelho respiratório,Auxílio Doença,J45,Asma
87769,2016,F,4,Doenças do aparelho respiratório,Auxílio Doença,J46,Estado de Mal Asmatico
87770,2016,F,30,Doenças do aparelho respiratório,Auxílio Doença,J47,Bronquectasia
87771,2016,F,5,Doenças do aparelho respiratório,Auxílio Doença,J67,Pneumonite Hipersensibilid Dev Poeiras Or
87772,2016,F,1,Doenças do aparelho respiratório,Auxílio Doença,J68,Afecc Resp Dev Inal Prod Quim Gas Fumac V
87773,2016,F,1,Doenças do aparelho respiratório,Auxílio Doença,J70,Afeccoes Respirat Dev Outr Agentes Extern
87774,2016,F,2,Doenças do aparelho respiratório,Auxílio Doença,J80,Sindr do Desconforto Respirat do Adulto
87775,2016,F,2,Doenças do aparelho respiratório,Auxílio Doença,J81,Edema Pulmonar Ne de Outr Form
87776,2016,F,20,Doenças do aparelho respiratório,Auxílio Doença,J84,Outr Doenc Pulmonares Intersticiais
87777,2016,F,4,Doenças do aparelho respiratório,Auxílio Doença,J85,Abscesso do Pulmao e do Mediastino
87778,2016,F,9,Doenças do aparelho respiratório,Auxílio Doença,J90,Derrame Pleural Ncop
87779,2016,F,5,Doenças do aparelho respiratório,Auxílio Doença,J91,Derrame Pleural em Afeccoes Cop
87780,2016,F,7,Doenças do aparelho respiratório,Auxílio Doença,J93,Pneumotorax
87781,2016,F,3,Doenças do aparelho respiratório,Auxílio Doença,J94,Outr Afeccoes Pleurais
